incident_date,incident_month,incident_day,incident_year,incidentCategory,X,Y
9/19/09 13:42,09,19,2009,100,-76.12451765,43.03791374
9/20/09 2:33,09,20,2009,700,-76.13005634,43.03891634
9/21/09 5:15,09,21,2009,600,-76.12705579,43.03803896
9/23/09 23:17,09,23,2009,700,-76.11804436,43.04156803
9/24/09 8:22,09,24,2009,700,-76.11804436,43.04156803
9/26/09 14:42,09,26,2009,700,-76.1298356,43.03625549
9/27/09 18:51,09,27,2009,700,-76.12887011,43.04007454
9/28/09 21:05,09,28,2009,700,-76.13068259,43.04205638
9/30/09 1:07,09,30,2009,700,-76.11812471,43.041564
10/2/09 8:39,10,02,2009,700,-76.13009075,43.0393793
10/5/09 1:49,10,05,2009,400,-76.13052837,43.04088935
10/7/09 8:33,10,07,2009,400,-76.11304662,43.03709518
10/14/09 22:56,10,14,2009,500,-76.13055222,43.03775241
10/15/09 7:50,10,15,2009,700,-76.13068259,43.04205638
10/22/09 13:16,10,22,2009,700,-76.13009075,43.0393793
10/23/09 23:22,10,23,2009,700,-76.13005634,43.03891634
10/24/09 20:47,10,24,2009,700,-76.12891088,43.04089123
10/25/09 21:26,10,25,2009,700,-76.12891088,43.04089123
10/25/09 23:19,10,25,2009,700,-76.12891088,43.04089123
10/26/09 2:06,10,26,2009,700,-76.11812471,43.041564
10/26/09 3:27,10,26,2009,700,-76.11812471,43.041564
10/30/09 5:50,10,30,2009,700,-76.12999593,43.03825646
10/30/09 19:49,10,30,2009,700,-76.12887011,43.04007454
11/1/09 2:13,11,01,2009,100,-76.11907025,43.0382604
11/2/09 4:05,11,02,2009,700,-76.13005634,43.03891634
11/2/09 17:47,11,02,2009,700,-76.12891088,43.04089123
11/5/09 17:45,11,05,2009,700,-76.12891088,43.04089123
11/5/09 19:06,11,05,2009,700,-76.12887011,43.04007454
11/6/09 20:43,11,06,2009,700,-76.12887011,43.04007454
11/7/09 1:06,11,07,2009,600,-76.11630505,43.03723916
11/7/09 1:26,11,07,2009,500,-76.11380081,43.0348243
11/9/09 3:06,11,09,2009,700,-76.12887011,43.04007454
11/9/09 23:31,11,09,2009,100,-76.12137649,43.04092722
11/10/09 15:00,11,10,2009,700,-76.13056814,43.0362279
11/12/09 2:39,11,12,2009,700,-76.12887011,43.04007454
11/13/09 22:19,11,13,2009,500,-76.12289395,43.03371288
11/14/09 17:16,11,14,2009,400,-76.11900368,43.03746986
11/15/09 0:34,11,15,2009,600,-76.12289395,43.03371288
11/16/09 23:18,11,16,2009,700,-76.13005634,43.03891634
11/17/09 20:21,11,17,2009,700,-76.12887011,43.04007454
11/18/09 0:31,11,18,2009,700,-76.12891088,43.04089123
11/20/09 16:16,11,20,2009,400,-76.12275396,43.03211556
11/21/09 17:58,11,21,2009,400,-76.1232918,43.03833998
11/21/09 23:49,11,21,2009,700,-76.12887011,43.04007454
11/22/09 20:40,11,22,2009,500,-76.11314931,43.03269971
11/23/09 0:35,11,23,2009,600,-76.11955784,43.04150761
11/23/09 22:32,11,23,2009,700,-76.1174254,43.0336013
11/25/09 8:15,11,25,2009,700,-76.13009075,43.0393793
11/30/09 22:40,11,30,2009,700,-76.12999593,43.03825646
11/30/09 23:43,11,30,2009,700,-76.12887011,43.04007454
12/4/09 8:39,12,04,2009,600,-76.12887011,43.04007454
12/5/09 1:15,12,05,2009,700,-76.13005634,43.03891634
12/10/09 21:19,12,10,2009,700,-76.12887011,43.04007454
12/13/09 15:15,12,13,2009,400,-76.1209939,43.0400783
12/18/09 3:28,12,18,2009,400,-76.13052837,43.04088935
12/20/09 5:49,12,20,2009,400,-76.12904008,43.03672358
12/20/09 12:30,12,20,2009,500,-76.11139382,43.03489894
12/25/09 8:42,12,25,2009,700,-76.12947927,43.03813599
12/25/09 17:52,12,25,2009,700,-76.12958236,43.03868423
12/26/09 10:28,12,26,2009,700,-76.12947927,43.03813599
12/26/09 16:24,12,26,2009,400,-76.12815017,43.03868504
12/27/09 11:27,12,27,2009,700,-76.11599081,43.03318284
12/29/09 17:21,12,29,2009,400,-76.11490536,43.03579936
12/30/09 1:22,12,30,2009,100,-76.11765892,43.03914446
12/31/09 13:36,12,31,2009,700,-76.11809622,43.04139818
1/10/10 0:21,01,10,2010,700,-76.12978385,43.03983984
1/14/10 13:11,01,14,2010,700,-76.12535538,43.03544364
1/17/10 2:13,01,17,2010,700,-76.12958236,43.03868423
1/18/10 9:33,01,18,2010,700,-76.12978385,43.03983984
1/20/10 10:40,01,20,2010,700,-76.12978385,43.03983984
1/21/10 16:23,01,21,2010,700,-76.12891088,43.04089123
1/21/10 19:14,01,21,2010,700,-76.12593245,43.03664689
1/23/10 0:45,01,23,2010,600,-76.129245,43.04067799
1/25/10 18:02,01,25,2010,400,-76.11896342,43.03680652
1/29/10 13:15,01,29,2010,500,-76.12039517,43.04033739
1/29/10 20:04,01,29,2010,700,-76.11805532,43.04139947
1/29/10 20:11,01,29,2010,700,-76.1281327,43.03856381
1/29/10 21:08,01,29,2010,700,-76.1281327,43.03856381
1/30/10 8:51,01,30,2010,500,-76.1109839,43.03769535
1/30/10 15:43,01,30,2010,700,-76.12887011,43.04007454
2/1/10 21:59,02,01,2010,400,-76.12405208,43.03484249
2/7/10 16:14,02,07,2010,600,-76.12887011,43.04007454
2/8/10 21:07,02,08,2010,500,-76.12403856,43.03674066
2/10/10 20:39,02,10,2010,400,-76.12473822,43.03633722
2/12/10 16:20,02,12,2010,700,-76.1202963,43.04203453
2/13/10 17:47,02,13,2010,700,-76.126633,43.03666573
2/14/10 3:04,02,14,2010,700,-76.12958236,43.03868423
2/16/10 21:03,02,16,2010,700,-76.12891088,43.04089123
2/18/10 12:09,02,18,2010,600,-76.12477903,43.03832556
2/22/10 16:29,02,22,2010,600,-76.11564568,43.04088402
2/22/10 16:40,02,22,2010,400,-76.11679223,43.04095987
2/22/10 20:54,02,22,2010,100,-76.11354045,43.03340148
2/23/10 16:44,02,23,2010,100,-76.12599797,43.0335655
2/23/10 20:55,02,23,2010,700,-76.11773873,43.03465908
2/26/10 12:10,02,26,2010,500,-76.11655386,43.04076917
2/26/10 22:22,02,26,2010,400,-76.11935656,43.04150161
2/27/10 7:01,02,27,2010,200,-76.12683002,43.03300577
3/3/10 9:10,03,03,2010,700,-76.12978385,43.03983984
3/7/10 15:09,03,07,2010,500,-76.12398818,43.03852538
3/7/10 21:12,03,07,2010,700,-76.12308402,43.03785292
3/12/10 8:45,03,12,2010,700,-76.12978385,43.03983984
3/15/10 11:17,03,15,2010,700,-76.13052837,43.04088935
3/16/10 7:30,03,16,2010,700,-76.12978385,43.03983984
3/17/10 19:51,03,17,2010,700,-76.12891088,43.04089123
3/17/10 21:06,03,17,2010,100,-76.11896342,43.03680652
3/17/10 23:51,03,17,2010,400,-76.11896342,43.03680652
3/19/10 13:34,03,19,2010,500,-76.12020377,43.03946541
3/21/10 13:42,03,21,2010,600,-76.12978385,43.03983984
3/22/10 23:57,03,22,2010,500,-76.12430043,43.03793929
3/26/10 14:28,03,26,2010,100,-76.1228433,43.03575511
3/26/10 15:50,03,26,2010,600,-76.12907357,43.03227378
3/27/10 12:44,03,27,2010,700,-76.12041229,43.03208968
3/27/10 18:45,03,27,2010,600,-76.12427414,43.03327709
3/28/10 12:10,03,28,2010,700,-76.12430043,43.03793929
3/28/10 17:15,03,28,2010,100,-76.11522146,43.04081369
3/29/10 9:15,03,29,2010,500,-76.11822264,43.04003393
3/29/10 11:31,03,29,2010,700,-76.12978385,43.03983984
4/1/10 4:10,04,01,2010,700,-76.12978385,43.03983984
4/1/10 18:13,04,01,2010,500,-76.12307791,43.03381533
4/2/10 4:36,04,02,2010,600,-76.12814478,43.03842112
4/2/10 17:15,04,02,2010,400,-76.11812991,43.03786474
4/3/10 23:07,04,03,2010,100,-76.12059362,43.03741043
4/5/10 22:10,04,05,2010,400,-76.12194328,43.03994388
4/10/10 10:03,04,10,2010,600,-76.12249343,43.03684357
4/10/10 20:02,04,10,2010,100,-76.12267226,43.03387802
4/11/10 13:50,04,11,2010,700,-76.12891088,43.04089123
4/11/10 17:59,04,11,2010,500,-76.12052639,43.03862547
4/11/10 22:42,04,11,2010,700,-76.12978385,43.03983984
4/12/10 23:29,04,12,2010,700,-76.1240229,43.03457656
4/13/10 8:27,04,13,2010,700,-76.12978385,43.03983984
4/13/10 20:05,04,13,2010,600,-76.11691344,43.03690382
4/14/10 12:37,04,14,2010,700,-76.12958236,43.03868423
4/15/10 16:16,04,15,2010,700,-76.12958236,43.03868423
4/15/10 22:09,04,15,2010,600,-76.1281327,43.03856381
4/18/10 19:48,04,18,2010,700,-76.12978385,43.03983984
4/21/10 10:25,04,21,2010,700,-76.12533188,43.03502161
4/23/10 11:28,04,23,2010,700,-76.12947705,43.03755482
4/23/10 14:56,04,23,2010,700,-76.12978385,43.03983984
4/23/10 22:49,04,23,2010,600,-76.12707132,43.03803809
4/25/10 13:57,04,25,2010,100,-76.12887011,43.04007454
4/25/10 14:05,04,25,2010,700,-76.12947705,43.03755482
4/28/10 4:40,04,28,2010,600,-76.1231133,43.03403556
4/28/10 14:30,04,28,2010,700,-76.129545,43.03714544
4/30/10 21:29,04,30,2010,700,-76.1243186,43.03384605
5/1/10 10:36,05,01,2010,700,-76.12533188,43.03502161
5/3/10 2:35,05,03,2010,700,-76.12978385,43.03983984
5/5/10 9:45,05,05,2010,700,-76.11315925,43.04035237
5/5/10 19:39,05,05,2010,500,-76.11188697,43.03883371
5/6/10 2:13,05,06,2010,700,-76.12958236,43.03868423
5/8/10 5:08,05,08,2010,400,-76.11514613,43.03698924
5/8/10 7:23,05,08,2010,400,-76.12187587,43.03684898
5/8/10 14:12,05,08,2010,700,-76.11121415,43.03573135
5/8/10 15:38,05,08,2010,600,-76.12526596,43.03450183
5/8/10 15:42,05,08,2010,400,-76.11896342,43.03680652
5/9/10 10:35,05,09,2010,600,-76.12491452,43.03230072
5/10/10 10:45,05,10,2010,700,-76.12978385,43.03983984
5/10/10 12:51,05,10,2010,700,-76.12947705,43.03755482
5/11/10 2:46,05,11,2010,100,-76.11911168,43.0385602
5/12/10 21:58,05,12,2010,100,-76.12418363,43.03422501
5/13/10 19:33,05,13,2010,600,-76.1231656,43.03659609
5/16/10 22:39,05,16,2010,700,-76.11812991,43.03786474
5/20/10 1:07,05,20,2010,100,-76.12165653,43.03994233
5/20/10 1:14,05,20,2010,100,-76.12172719,43.04032225
5/21/10 11:44,05,21,2010,500,-76.11935656,43.04150161
5/23/10 0:42,05,23,2010,100,-76.12707775,43.03803785
5/24/10 3:50,05,24,2010,700,-76.1253448,43.03552287
5/25/10 10:18,05,25,2010,700,-76.13068259,43.04205638
5/26/10 0:31,05,26,2010,500,-76.12039194,43.037643
5/26/10 13:57,05,26,2010,700,-76.12891088,43.04089123
5/26/10 17:35,05,26,2010,500,-76.12489804,43.03434794
5/29/10 1:31,05,29,2010,600,-76.11950151,43.04115335
5/29/10 14:16,05,29,2010,400,-76.1207825,43.03189434
5/29/10 14:24,05,29,2010,400,-76.11517898,43.04153522
6/2/10 0:24,06,02,2010,700,-76.12276277,43.03531891
6/2/10 22:28,06,02,2010,700,-76.12891088,43.04089123
6/2/10 23:22,06,02,2010,700,-76.12891088,43.04089123
6/3/10 9:36,06,03,2010,700,-76.12891088,43.04089123
6/4/10 21:02,06,04,2010,100,-76.12887011,43.04007454
6/4/10 23:50,06,04,2010,700,-76.12891088,43.04089123
6/5/10 8:38,06,05,2010,700,-76.13006411,43.03469547
6/5/10 14:00,06,05,2010,700,-76.11501583,43.0376217
6/6/10 5:46,06,06,2010,700,-76.12958236,43.03868423
6/6/10 15:08,06,06,2010,700,-76.12891088,43.04089123
6/9/10 11:39,06,09,2010,700,-76.13054731,43.03771301
6/10/10 15:03,06,10,2010,700,-76.12953655,43.03917472
6/10/10 20:26,06,10,2010,500,-76.11518341,43.04044054
6/11/10 19:05,06,11,2010,700,-76.12891088,43.04089123
6/12/10 0:08,06,12,2010,100,-76.11928841,43.03758823
6/13/10 12:10,06,13,2010,700,-76.12887011,43.04007454
6/15/10 13:53,06,15,2010,700,-76.12887011,43.04007454
6/15/10 18:19,06,15,2010,400,-76.12036291,43.03733977
6/16/10 10:50,06,16,2010,400,-76.126633,43.03666573
6/17/10 23:14,06,17,2010,700,-76.12887011,43.04007454
6/20/10 21:44,06,20,2010,100,-76.12189688,43.03985556
6/21/10 1:02,06,21,2010,700,-76.12887011,43.04007454
6/21/10 20:32,06,21,2010,700,-76.12948204,43.03775492
6/22/10 2:11,06,22,2010,700,-76.12625467,43.03661895
6/23/10 13:24,06,23,2010,400,-76.1173619,43.03477185
6/24/10 7:24,06,24,2010,500,-76.1112518,43.03246317
6/26/10 6:24,06,26,2010,500,-76.11514593,43.03998739
6/29/10 8:38,06,29,2010,100,-76.12419584,43.03228069
6/30/10 3:18,06,30,2010,700,-76.12887011,43.04007454
7/2/10 19:37,07,02,2010,600,-76.12406691,43.03546704
7/2/10 21:54,07,02,2010,700,-76.12891088,43.04089123
7/2/10 22:14,07,02,2010,600,-76.11896342,43.03680652
7/2/10 22:22,07,02,2010,700,-76.12891088,43.04089123
7/3/10 16:03,07,03,2010,700,-76.12907357,43.03227378
7/4/10 14:25,07,04,2010,600,-76.12938629,43.03611577
7/6/10 20:11,07,06,2010,400,-76.11628479,43.03693762
7/6/10 22:13,07,06,2010,700,-76.12415313,43.03637907
7/6/10 22:23,07,06,2010,600,-76.11915823,43.03616612
7/7/10 20:25,07,07,2010,700,-76.12415313,43.03637907
7/7/10 22:03,07,07,2010,700,-76.12891088,43.04089123
7/8/10 0:29,07,08,2010,100,-76.11625807,43.03212057
7/9/10 9:58,07,09,2010,700,-76.11443689,43.04048323
7/9/10 11:20,07,09,2010,700,-76.12978385,43.03983984
7/10/10 13:54,07,10,2010,700,-76.12978385,43.03983984
7/11/10 19:06,07,11,2010,700,-76.11642732,43.03323494
7/13/10 13:44,07,13,2010,100,-76.11781057,43.04157268
7/13/10 19:18,07,13,2010,700,-76.12891088,43.04089123
7/16/10 14:43,07,16,2010,500,-76.12367022,43.04197418
7/17/10 0:47,07,17,2010,600,-76.12439227,43.03653275
7/17/10 12:42,07,17,2010,500,-76.12398818,43.03852538
7/18/10 7:18,07,18,2010,500,-76.12887011,43.04007454
7/19/10 13:32,07,19,2010,700,-76.12661161,43.0353447
7/20/10 17:47,07,20,2010,700,-76.1231656,43.03659609
7/23/10 14:45,07,23,2010,400,-76.11970018,43.04034361
7/23/10 17:06,07,23,2010,700,-76.11796093,43.03754051
7/23/10 18:47,07,23,2010,400,-76.11745214,43.03362152
7/24/10 11:03,07,24,2010,700,-76.1239826,43.03449351
7/31/10 5:46,07,31,2010,700,-76.11592836,43.03679392
8/1/10 20:48,08,01,2010,700,-76.11991067,43.03867346
8/1/10 21:59,08,01,2010,100,-76.12891088,43.04089123
8/2/10 3:08,08,02,2010,700,-76.12059783,43.0414545
8/2/10 8:43,08,02,2010,700,-76.12978385,43.03983984
8/6/10 3:04,08,06,2010,700,-76.11501583,43.0376217
8/6/10 18:51,08,06,2010,100,-76.12184731,43.03975175
8/9/10 22:34,08,09,2010,700,-76.12887011,43.04007454
8/9/10 23:01,08,09,2010,500,-76.11759039,43.03216565
8/10/10 1:58,08,10,2010,700,-76.12891088,43.04089123
8/12/10 13:02,08,12,2010,700,-76.12978385,43.03983984
8/12/10 20:08,08,12,2010,700,-76.12956013,43.03729553
8/13/10 12:47,08,13,2010,500,-76.11188697,43.03883371
8/14/10 6:33,08,14,2010,100,-76.12257548,43.03824071
8/14/10 12:30,08,14,2010,700,-76.12477903,43.03832556
8/15/10 2:07,08,15,2010,400,-76.12267226,43.03387802
8/16/10 3:38,08,16,2010,700,-76.126633,43.03666573
8/16/10 4:33,08,16,2010,700,-76.126633,43.03666573
8/16/10 4:58,08,16,2010,700,-76.126633,43.03666573
8/16/10 7:53,08,16,2010,400,-76.1191324,43.03890353
8/16/10 9:38,08,16,2010,400,-76.12121455,43.0384609
8/16/10 12:12,08,16,2010,700,-76.12978385,43.03983984
8/17/10 2:50,08,17,2010,600,-76.12199447,43.04004651
8/17/10 22:54,08,17,2010,600,-76.12715198,43.03656156
8/21/10 19:47,08,21,2010,400,-76.12446997,43.03557668
8/21/10 19:57,08,21,2010,700,-76.11982376,43.04177698
8/22/10 22:44,08,22,2010,400,-76.12111842,43.04180339
8/22/10 23:40,08,22,2010,700,-76.11804528,43.03667938
8/23/10 20:17,08,23,2010,700,-76.12059783,43.0414545
8/25/10 0:27,08,25,2010,100,-76.12170025,43.03944509
8/29/10 14:59,08,29,2010,400,-76.1281813,43.03634517
8/29/10 19:57,08,29,2010,700,-76.12405208,43.03484249
8/30/10 23:34,08,30,2010,700,-76.12571428,43.03473748
8/30/10 23:36,08,30,2010,700,-76.12413904,43.0359861
9/1/10 22:17,09,01,2010,600,-76.121742,43.04035705
9/2/10 13:56,09,02,2010,700,-76.12900548,43.04177376
9/2/10 20:56,09,02,2010,700,-76.1245047,43.03588048
9/5/10 20:32,09,05,2010,700,-76.12075753,43.03228973
9/5/10 21:02,09,05,2010,700,-76.12887011,43.04007454
9/8/10 0:30,09,08,2010,600,-76.11698752,43.04090209
9/10/10 15:33,09,10,2010,600,-76.12891088,43.04089123
9/12/10 2:33,09,12,2010,100,-76.12948204,43.03775492
9/12/10 11:42,09,12,2010,700,-76.12978385,43.03983984
9/12/10 12:22,09,12,2010,100,-76.11443829,43.03166397
9/12/10 22:23,09,12,2010,600,-76.1228433,43.03575511
9/14/10 2:05,09,14,2010,700,-76.12798369,43.0366647
9/17/10 22:35,09,17,2010,600,-76.12891088,43.04089123
9/17/10 23:16,09,17,2010,500,-76.12978453,43.03625767
9/18/10 0:53,09,18,2010,700,-76.12953655,43.03917472
9/18/10 21:17,09,18,2010,700,-76.12194328,43.03994388
9/21/10 11:10,09,21,2010,400,-76.11569903,43.03563675
9/25/10 3:29,09,25,2010,400,-76.12535538,43.03544364
9/25/10 13:27,09,25,2010,400,-76.12574051,43.03733772
9/27/10 21:07,09,27,2010,500,-76.11642732,43.03323494
9/28/10 21:28,09,28,2010,500,-76.12423829,43.03738886
9/29/10 18:10,09,29,2010,500,-76.12388042,43.03330552
9/30/10 23:17,09,30,2010,400,-76.11915823,43.03616612
10/3/10 17:58,10,03,2010,700,-76.1207913,43.03744593
10/4/10 9:18,10,04,2010,700,-76.11919423,43.03856089
10/4/10 14:34,10,04,2010,700,-76.12887011,43.04007454
10/6/10 3:09,10,06,2010,700,-76.12953655,43.03917472
10/8/10 0:10,10,08,2010,500,-76.11121415,43.03573135
10/8/10 18:47,10,08,2010,600,-76.12039194,43.037643
10/8/10 20:07,10,08,2010,700,-76.12891088,43.04089123
10/8/10 20:47,10,08,2010,700,-76.12891088,43.04089123
10/9/10 11:35,10,09,2010,500,-76.11737064,43.03769417
10/12/10 8:33,10,12,2010,400,-76.11931354,43.04096036
10/12/10 22:13,10,12,2010,100,-76.12891088,43.04089123
10/14/10 22:18,10,14,2010,400,-76.12760333,43.03816448
10/16/10 2:58,10,16,2010,700,-76.12891088,43.04089123
10/17/10 19:30,10,17,2010,700,-76.12978385,43.03983984
10/18/10 20:10,10,18,2010,400,-76.11177479,43.03228778
10/18/10 23:23,10,18,2010,700,-76.12948204,43.03775492
10/23/10 13:31,10,23,2010,700,-76.11930101,43.03247104
10/23/10 23:55,10,23,2010,700,-76.12891088,43.04089123
10/30/10 14:59,10,30,2010,700,-76.11804528,43.03667938
10/31/10 1:15,10,31,2010,700,-76.12904008,43.03672358
10/31/10 11:33,10,31,2010,600,-76.1112518,43.03246317
11/1/10 21:01,11,01,2010,400,-76.11614022,43.03480262
11/2/10 17:20,11,02,2010,100,-76.11157169,43.03733318
11/3/10 20:26,11,03,2010,700,-76.12978385,43.03983984
11/6/10 22:43,11,06,2010,700,-76.12000488,43.03264538
11/7/10 1:17,11,07,2010,500,-76.13068259,43.04205638
11/10/10 4:58,11,10,2010,500,-76.1112518,43.03246317
11/10/10 22:42,11,10,2010,700,-76.12891088,43.04089123
11/11/10 16:10,11,11,2010,700,-76.12938222,43.03582066
11/13/10 0:41,11,13,2010,700,-76.12904008,43.03672358
11/13/10 10:31,11,13,2010,700,-76.12415313,43.03637907
11/13/10 11:00,11,13,2010,700,-76.13046291,43.04047714
11/14/10 6:11,11,14,2010,600,-76.12814478,43.03842112
11/15/10 15:42,11,15,2010,700,-76.12978385,43.03983984
11/18/10 19:40,11,18,2010,500,-76.11868163,43.0362049
11/19/10 9:36,11,19,2010,400,-76.1231115,43.03401555
11/20/10 10:53,11,20,2010,600,-76.1112518,43.03246317
11/20/10 11:07,11,20,2010,700,-76.12953655,43.03917472
11/21/10 13:40,11,21,2010,500,-76.1112518,43.03246317
11/22/10 0:12,11,22,2010,100,-76.12887011,43.04007454
11/27/10 16:51,11,27,2010,500,-76.12429127,43.03359299
11/29/10 1:42,11,29,2010,100,-76.12947927,43.03813599
11/29/10 16:36,11,29,2010,500,-76.11403171,43.040473
11/30/10 6:12,11,30,2010,400,-76.11631182,43.0324155
12/1/10 11:41,12,01,2010,400,-76.12018459,43.03153226
12/2/10 0:18,12,02,2010,600,-76.12320726,43.03527641
12/2/10 2:24,12,02,2010,600,-76.12705898,43.03582514
12/3/10 7:27,12,03,2010,700,-76.11644991,43.03185811
12/3/10 13:16,12,03,2010,600,-76.12567587,43.03459555
12/4/10 17:18,12,04,2010,700,-76.12891088,43.04089123
12/4/10 22:49,12,04,2010,700,-76.12887011,43.04007454
12/7/10 11:27,12,07,2010,700,-76.12891088,43.04089123
12/8/10 23:28,12,08,2010,700,-76.12887011,43.04007454
12/10/10 22:33,12,10,2010,700,-76.12887011,43.04007454
12/11/10 7:52,12,11,2010,400,-76.12707706,43.03802958
12/11/10 10:53,12,11,2010,400,-76.11679223,43.04095987
12/11/10 11:33,12,11,2010,400,-76.12115721,43.0415008
12/11/10 14:17,12,11,2010,400,-76.11481613,43.03420842
12/11/10 14:36,12,11,2010,400,-76.12114646,43.0418006
12/12/10 9:46,12,12,2010,400,-76.11896342,43.03680652
12/12/10 13:11,12,12,2010,400,-76.12489804,43.03434794
12/12/10 19:59,12,12,2010,400,-76.12132589,43.03650785
12/12/10 23:11,12,12,2010,400,-76.1270442,43.03557965
12/13/10 8:21,12,13,2010,400,-76.12439131,43.03652109
12/14/10 19:37,12,14,2010,700,-76.12891088,43.04089123
12/16/10 12:31,12,16,2010,700,-76.12978385,43.03983984
12/16/10 13:04,12,16,2010,400,-76.12707706,43.03802958
12/17/10 9:03,12,17,2010,700,-76.12887011,43.04007454
12/18/10 0:04,12,18,2010,100,-76.11429214,43.04170404
12/18/10 11:38,12,18,2010,700,-76.12978385,43.03983984
12/18/10 12:22,12,18,2010,500,-76.12489804,43.03434794
12/24/10 13:10,12,24,2010,400,-76.12286325,43.03152079
12/30/10 6:23,12,30,2010,600,-76.11501583,43.0376217
12/30/10 14:00,12,30,2010,400,-76.12135733,43.04165641
1/1/11 1:48,01,01,2011,600,-76.12562774,43.03435756
1/1/11 3:07,01,01,2011,400,-76.11679223,43.04095987
1/1/11 7:48,01,01,2011,400,-76.1152127,43.04068648
1/6/11 11:20,01,06,2011,500,-76.11188697,43.03883371
1/7/11 7:42,01,07,2011,600,-76.11511425,43.03342936
1/9/11 14:34,01,09,2011,400,-76.12049875,43.04087445
1/10/11 6:07,01,10,2011,500,-76.1112518,43.03246317
1/13/11 9:01,01,13,2011,700,-76.12956013,43.03729553
1/17/11 20:09,01,17,2011,700,-76.11805532,43.04139947
1/19/11 8:26,01,19,2011,400,-76.13006411,43.03469547
1/21/11 22:43,01,21,2011,700,-76.12891088,43.04089123
1/24/11 12:57,01,24,2011,700,-76.12891088,43.04089123
1/26/11 15:00,01,26,2011,400,-76.12439227,43.03653275
1/27/11 21:01,01,27,2011,700,-76.12862043,43.03868474
1/27/11 21:56,01,27,2011,700,-76.12862043,43.03868474
1/28/11 12:03,01,28,2011,700,-76.12887011,43.04007454
1/28/11 17:45,01,28,2011,400,-76.11662702,43.04162833
1/28/11 23:44,01,28,2011,700,-76.11787921,43.03202656
1/29/11 1:50,01,29,2011,400,-76.1230766,43.03769506
1/30/11 14:54,01,30,2011,600,-76.11567119,43.04111565
1/31/11 6:21,01,31,2011,500,-76.12218782,43.03685024
2/1/11 5:15,02,01,2011,600,-76.1117997,43.0373241
2/1/11 14:30,02,01,2011,700,-76.12978385,43.03983984
2/3/11 17:06,02,03,2011,400,-76.12692522,43.03640704
2/4/11 12:32,02,04,2011,600,-76.12910036,43.03341921
2/5/11 7:53,02,05,2011,400,-76.12711001,43.03623387
2/7/11 14:03,02,07,2011,400,-76.12064137,43.04185223
2/7/11 17:18,02,07,2011,400,-76.12396615,43.03408615
2/8/11 6:44,02,08,2011,500,-76.12218782,43.03685024
2/9/11 8:26,02,09,2011,700,-76.12978385,43.03983984
2/9/11 10:53,02,09,2011,700,-76.12978385,43.03983984
2/11/11 20:09,02,11,2011,700,-76.12947927,43.03813599
2/12/11 13:20,02,12,2011,600,-76.12249343,43.03684357
2/12/11 20:26,02,12,2011,400,-76.12249343,43.03684357
2/13/11 2:01,02,13,2011,600,-76.12572706,43.03525734
2/13/11 20:48,02,13,2011,600,-76.11926427,43.04039554
2/14/11 6:04,02,14,2011,600,-76.12148093,43.03881302
2/14/11 9:55,02,14,2011,700,-76.11361517,43.0368902
2/14/11 17:39,02,14,2011,400,-76.12683023,43.03536958
2/14/11 17:59,02,14,2011,400,-76.11679223,43.04095987
2/14/11 22:46,02,14,2011,700,-76.13052837,43.04088935
2/15/11 12:52,02,15,2011,400,-76.11908688,43.03826791
2/16/11 18:41,02,16,2011,400,-76.11911168,43.0385602
2/21/11 13:58,02,21,2011,100,-76.12148093,43.03881302
2/26/11 21:38,02,26,2011,700,-76.12891088,43.04089123
2/27/11 16:46,02,27,2011,500,-76.11522158,43.0349475
2/27/11 20:11,02,27,2011,700,-76.12887011,43.04007454
2/28/11 2:17,02,28,2011,700,-76.1281327,43.03856381
3/3/11 12:03,03,03,2011,100,-76.13054731,43.03771301
3/4/11 4:17,03,04,2011,600,-76.1220554,43.04015154
3/6/11 10:37,03,06,2011,100,-76.11177052,43.04044681
3/11/11 12:06,03,11,2011,600,-76.12524114,43.03633007
3/12/11 22:22,03,12,2011,100,-76.11785782,43.03591573
3/16/11 5:14,03,16,2011,400,-76.11864867,43.03502597
3/19/11 20:51,03,19,2011,700,-76.12907357,43.03227378
3/22/11 14:14,03,22,2011,700,-76.12978385,43.03983984
3/23/11 11:10,03,23,2011,700,-76.12891088,43.04089123
3/23/11 22:20,03,23,2011,700,-76.12887011,43.04007454
3/26/11 2:09,03,26,2011,700,-76.12904008,43.03672358
3/26/11 2:59,03,26,2011,700,-76.12948204,43.03775492
3/27/11 12:10,03,27,2011,700,-76.12947927,43.03813599
4/2/11 0:45,04,02,2011,400,-76.12672795,43.03676945
4/2/11 23:17,04,02,2011,700,-76.12948204,43.03775492
4/3/11 2:53,04,03,2011,600,-76.11896342,43.03680652
4/3/11 6:19,04,03,2011,700,-76.12907357,43.03227378
4/3/11 22:02,04,03,2011,700,-76.12891088,43.04089123
4/9/11 2:29,04,09,2011,500,-76.1112518,43.03246317
4/9/11 20:41,04,09,2011,400,-76.12705166,43.03569248
4/9/11 21:26,04,09,2011,600,-76.11693899,43.04180246
4/10/11 0:25,04,10,2011,500,-76.12268696,43.03399241
4/11/11 5:30,04,11,2011,500,-76.1112518,43.03246317
4/13/11 13:32,04,13,2011,500,-76.1112518,43.03246317
4/14/11 17:21,04,14,2011,500,-76.12347447,43.03818608
4/17/11 12:36,04,17,2011,700,-76.11564663,43.03921771
4/18/11 10:01,04,18,2011,700,-76.12978385,43.03983984
